11/11,10:38:15,0,0.0,16.133,0.0
11/11,10:38:15,0,0.0,16.112,0.0
11/11,10:38:15,0,0.0,16.176,0.0
11/11,10:38:15,0,0.0,16.133,0.0
11/11,10:38:15,0,0.0,16.133,0.0
11/11,10:38:15,0,0.0,16.133,0.0
11/11,10:38:15,0,0.0,16.133,0.0
11/11,10:38:15,0,0.0,16.133,0.0
11/11,10:38:16,0,0.0,16.133,0.0
11/11,10:38:16,0,0.0,16.133,0.0
11/11,10:38:16,0,0.0,16.133,0.0
11/11,10:38:16,0,0.0,16.197,0.0
11/11,10:38:16,0,0.0,16.133,0.0
11/11,10:38:17,0,0.0,16.133,0.0
11/11,10:38:17,0,0.0,16.133,0.0
11/11,10:38:17,0,0.0,16.133,0.0
11/11,10:38:17,0,0.0,16.197,0.0
11/11,10:38:17,0,0.0,16.133,0.0
11/11,10:38:18,0,0.0,16.133,0.0
11/11,10:38:18,0,0.0,16.133,0.0
11/11,10:38:18,0,0.0,16.133,0.0
11/11,10:38:18,0,0.0,16.197,0.0
11/11,10:38:18,0,0.0,16.133,0.0
11/11,10:38:19,0,0.0,16.133,0.0
11/11,10:38:19,0,0.0,16.133,0.0
11/11,10:38:19,0,0.0,16.133,0.0
11/11,10:38:19,0,0.0,16.133,0.0
11/11,10:38:19,0,0.0,16.133,0.0
11/11,10:38:20,0,0.0,16.112,0.0
11/11,10:38:20,0,0.0,16.133,0.0
11/11,10:38:20,0,0.0,16.197,0.0
11/11,10:38:20,0,0.0,16.133,0.0
11/11,10:38:20,0,0.0,16.133,0.0
11/11,10:38:21,0,0.0,16.133,0.0
11/11,10:38:21,0,0.0,16.197,0.0
11/11,10:38:21,0,0.0,16.197,0.0
11/11,10:38:21,0,0.0,16.133,0.0
11/11,10:38:21,0,0.0,16.133,0.0
11/11,10:38:22,0,0.0,16.133,0.0
11/11,10:38:22,0,0.0,16.133,0.0
11/11,10:38:22,0,0.0,16.133,0.0
11/11,10:38:22,0,0.0,16.133,0.0
11/11,10:38:23,0,0.0,16.133,0.0
11/11,10:38:23,0,0.0,16.133,0.0
11/11,10:38:23,0,0.0,16.197,0.0
11/11,10:38:23,0,0.0,16.133,0.0
11/11,10:38:23,0,0.0,16.133,0.0
11/11,10:38:24,0,0.0,16.133,0.0
11/11,10:38:24,0,0.0,16.176,0.0
11/11,10:38:24,0,0.0,16.197,0.0
11/11,10:38:24,0,0.0,16.133,0.0
11/11,10:38:24,0,0.0,16.133,0.0
11/11,10:38:25,0,0.0,16.133,0.0
11/11,10:38:25,0,0.0,16.197,0.0
11/11,10:38:25,0,0.0,16.133,0.0
11/11,10:38:25,0,0.0,16.133,0.0
11/11,10:38:25,0,0.0,16.133,0.0
11/11,10:38:26,0,0.0,16.133,0.0
11/11,10:38:26,0,0.0,16.133,0.0
11/11,10:38:26,0,0.0,16.133,0.0
11/11,10:38:26,0,0.0,16.133,0.0
11/11,10:38:26,0,0.0,16.133,0.0
11/11,10:38:27,0,0.0,16.176,0.0
11/11,10:38:27,0,0.0,16.176,0.0
11/11,10:38:27,0,0.0,16.133,0.0
11/11,10:38:27,0,0.0,16.133,0.0
11/11,10:38:27,0,0.0,16.133,0.0
11/11,10:38:28,0,0.0,16.197,0.0
11/11,10:38:28,0,0.0,16.133,0.0
11/11,10:38:28,0,0.0,16.133,0.0
11/11,10:38:28,0,0.0,16.133,0.0
11/11,10:38:28,0,0.0,16.133,0.0
11/11,10:38:29,0,0.0,16.197,0.0
11/11,10:38:29,0,0.0,16.133,0.0
11/11,10:38:29,0,0.0,16.133,0.0
11/11,10:38:29,0,0.0,16.133,0.0
11/11,10:38:29,0,0.0,16.133,0.0
11/11,10:38:30,0,0.0,16.133,0.0
11/11,10:38:30,0,0.0,16.133,0.0
11/11,10:38:30,0,0.0,16.133,0.0
11/11,10:38:30,0,0.0,16.133,0.0
11/11,10:38:30,0,0.0,16.197,0.0
11/11,10:38:31,0,0.0,16.133,0.0
11/11,10:38:31,0,0.0,16.133,0.0
11/11,10:38:31,0,0.0,16.133,0.0
11/11,10:38:31,0,0.0,16.133,0.0
11/11,10:38:31,0,0.0,16.176,0.0
11/11,10:38:32,0,0.0,16.133,0.0
11/11,10:38:32,0,0.0,16.133,0.0
11/11,10:38:32,0,0.0,16.133,0.0
11/11,10:38:32,0,0.0,16.133,0.0
11/11,10:38:32,0,0.0,16.176,0.0
11/11,10:38:33,0,0.0,16.133,0.0
11/11,10:38:33,0,0.0,16.133,0.0
11/11,10:38:33,0,0.0,16.133,0.0
11/11,10:38:33,0,0.0,16.133,0.0
11/11,10:38:33,0,0.0,16.133,0.0
11/11,10:38:34,0,0.0,16.133,0.0
11/11,10:38:34,0,0.0,16.133,0.0
11/11,10:38:34,0,0.0,16.133,0.0
11/11,10:38:34,0,0.0,16.176,0.0
11/11,10:38:34,0,0.0,16.133,0.0
11/11,10:38:35,0,0.0,16.133,0.0
11/11,10:38:35,0,0.0,16.133,0.0
11/11,10:38:35,0,0.0,16.197,0.0
11/11,10:38:35,0,0.0,16.176,0.0
11/11,10:38:35,0,0.0,16.133,0.0
11/11,10:38:36,0,0.0,16.133,0.0
11/11,10:38:36,0,0.0,16.133,0.0
11/11,10:38:36,0,0.0,16.133,0.0
11/11,10:38:36,0,0.0,16.133,0.0
11/11,10:38:36,0,0.0,16.133,0.0
11/11,10:38:37,0,0.0,16.133,0.0
11/11,10:38:37,0,0.0,16.133,0.0
11/11,10:38:37,0,0.0,16.176,0.0
11/11,10:38:37,0,0.0,16.133,0.0
11/11,10:38:37,0,0.0,16.133,0.0
11/11,10:38:38,0,0.0,16.133,0.0
11/11,10:38:38,0,0.0,16.197,0.0
11/11,10:38:38,0,0.0,16.176,0.0
11/11,10:38:38,0,0.0,16.133,0.0
