11/11,9:4:13,75376,-0.021,9.868,-0.216
11/11,9:4:13,75376,-0.021,9.868,-0.216
11/11,9:4:13,75376,0.043,9.868,0.432
11/11,9:4:13,75757,0.0,9.868,0.0
11/11,9:4:13,75757,-0.043,9.868,-0.432
11/11,9:4:13,75376,0.021,9.89,0.216
11/11,9:4:13,75757,0.021,9.868,0.216
11/11,9:4:13,75757,-0.043,9.89,-0.433
11/11,9:4:13,75757,0.0,9.868,0.0
11/11,9:4:14,76142,-0.043,9.89,-0.433
11/11,9:4:14,75757,-0.021,9.89,-0.216
11/11,9:4:14,75376,-0.021,9.868,-0.216
11/11,9:4:14,75376,0.021,9.868,0.216
11/11,9:4:14,75376,-0.021,9.89,-0.216
11/11,9:4:15,75757,0.021,9.868,0.216
11/11,9:4:15,75376,0.021,9.868,0.216
11/11,9:4:15,75376,0.021,9.868,0.216
11/11,9:4:15,75757,0.0,9.868,0.0
11/11,9:4:15,75757,0.021,9.868,0.216
11/11,9:4:16,75376,-0.021,9.868,-0.216
11/11,9:4:16,75376,0.021,9.868,0.216
11/11,9:4:16,75757,-0.043,9.868,-0.432
11/11,9:4:16,75757,0.021,9.868,0.216
11/11,9:4:17,75757,0.043,9.868,0.432
11/11,9:4:17,75757,0.0,9.868,0.0
11/11,9:4:17,75757,-0.021,9.868,-0.216
11/11,9:4:17,75757,0.021,9.868,0.216
11/11,9:4:17,75376,-0.021,9.89,-0.216
11/11,9:4:17,75757,0.0,9.868,0.0
11/11,9:4:18,75757,-0.043,9.868,-0.432
11/11,9:4:18,75757,0.0,9.868,0.0
11/11,9:4:18,75757,-0.021,9.868,-0.216
11/11,9:4:18,75376,0.0,9.89,0.0
11/11,9:4:19,75757,-0.021,9.868,-0.216
11/11,9:4:19,75376,0.0,9.868,0.0
11/11,9:4:19,75376,-0.021,9.89,-0.216
11/11,9:4:19,75376,0.021,9.868,0.216
11/11,9:4:19,75757,0.043,9.868,0.432
11/11,9:4:19,75376,0.0,9.868,0.0
11/11,9:4:20,75757,-0.021,9.89,-0.216
11/11,9:4:20,75757,0.0,9.868,0.0
11/11,9:4:20,75757,-0.021,9.89,-0.216
11/11,9:4:20,75757,0.021,9.868,0.216
11/11,9:4:21,75757,0.021,9.868,0.216
11/11,9:4:21,75376,-0.021,9.868,-0.216
11/11,9:4:21,75757,0.0,9.89,0.0
11/11,9:4:21,75757,0.021,9.868,0.216
11/11,9:4:21,75757,0.0,9.89,0.0
11/11,9:4:22,75757,0.021,9.868,0.216
11/11,9:4:22,75757,0.0,9.89,0.0
11/11,9:4:22,75757,0.0,9.868,0.0
11/11,9:4:22,75376,-0.043,9.868,-0.432
11/11,9:4:22,75757,0.0,9.868,0.0
11/11,9:4:23,75757,-0.021,9.868,-0.216
11/11,9:4:23,75757,-0.021,9.89,-0.216
11/11,9:4:23,75757,0.0,9.868,0.0
11/11,9:4:23,75757,0.021,9.868,0.216
11/11,9:4:23,75757,0.0,9.868,0.0
11/11,9:4:24,75757,0.021,9.89,0.216
11/11,9:4:24,75757,0.021,9.868,0.216
11/11,9:4:24,75757,0.043,9.868,0.432
11/11,9:4:24,75757,-0.021,9.868,-0.216
11/11,9:4:24,75376,0.021,9.868,0.216
11/11,9:4:25,75757,0.043,9.846,0.431
11/11,9:4:25,75376,0.0,9.868,0.0
11/11,9:4:25,75757,0.021,9.868,0.216
11/11,9:4:25,75376,0.021,9.868,0.216
11/11,9:4:25,75757,0.043,9.868,0.432
11/11,9:4:26,75376,0.0,9.868,0.0
11/11,9:4:26,75757,-0.021,9.868,-0.216
11/11,9:4:26,75757,0.021,9.868,0.216
11/11,9:4:26,75757,-0.021,9.846,-0.215
11/11,9:4:26,75376,0.0,9.868,0.0
11/11,9:4:27,75757,0.021,9.846,0.215
11/11,9:4:27,75376,-0.021,9.89,-0.216
11/11,9:4:27,75757,0.0,9.868,0.0
11/11,9:4:27,75757,-0.021,9.868,-0.216
11/11,9:4:27,75376,0.021,9.868,0.216
11/11,9:4:28,75757,0.0,9.868,0.0
11/11,9:4:28,75757,0.0,9.868,0.0
11/11,9:4:28,75376,0.0,9.868,0.0
11/11,9:4:28,75757,0.0,9.868,0.0
11/11,9:4:28,75376,0.021,9.868,0.216
11/11,9:4:29,75376,-0.021,9.868,-0.216
11/11,9:4:29,75376,0.0,9.868,0.0
11/11,9:4:29,76142,-0.043,9.868,-0.432
11/11,9:4:29,75757,0.021,9.868,0.216
11/11,9:4:29,75757,0.0,9.868,0.0
11/11,9:4:30,75757,0.0,9.868,0.0
11/11,9:4:30,75757,-0.021,9.868,-0.216
11/11,9:4:30,75376,0.021,9.868,0.216
11/11,9:4:30,75757,0.021,9.868,0.216
11/11,9:4:30,75757,-0.021,9.846,-0.215
11/11,9:4:31,75376,0.021,9.868,0.216
11/11,9:4:31,75757,0.0,9.868,0.0
11/11,9:4:31,75757,0.0,9.868,0.0
11/11,9:4:31,75757,-0.021,9.868,-0.216
11/11,9:4:31,75757,0.0,9.868,0.0
11/11,9:4:32,75757,0.0,9.868,0.0
11/11,9:4:32,75757,0.0,9.868,0.0
11/11,9:4:32,75757,0.0,9.868,0.0
11/11,9:4:32,76142,-0.043,9.868,-0.432
11/11,9:4:32,75757,0.021,9.868,0.216
11/11,9:4:33,75376,0.021,9.868,0.216
11/11,9:4:33,75757,0.0,9.868,0.0
11/11,9:4:33,75757,0.021,9.868,0.216
11/11,9:4:33,76142,0.0,9.868,0.0
11/11,9:4:33,75757,0.021,9.868,0.216
11/11,9:4:34,75757,0.0,9.868,0.0
11/11,9:4:34,75757,0.0,9.868,0.0
11/11,9:4:34,75757,0.021,9.868,0.216
11/11,9:4:34,76142,0.0,9.868,0.0
11/11,9:4:34,75757,-0.021,9.868,-0.216
11/11,9:4:35,75757,0.021,9.868,0.216
11/11,9:4:35,75757,0.021,9.868,0.216
11/11,9:4:35,75757,0.021,9.868,0.216
11/11,9:4:35,75757,0.021,9.868,0.216
11/11,9:4:35,75757,0.0,9.868,0.0
11/11,9:4:36,75757,0.021,9.846,0.215
11/11,9:4:36,75757,-0.021,9.868,-0.216
11/11,9:4:36,75757,0.0,9.868,0.0
11/11,9:4:36,75757,0.0,9.868,0.0
11/11,9:4:36,75757,0.0,9.846,0.0
11/11,9:4:37,75757,0.0,9.868,0.0
11/11,9:4:37,72115,-0.043,9.846,-0.431
11/11,9:4:37,73170,-0.021,9.868,-0.216
11/11,9:4:37,75757,0.043,9.868,0.432
11/11,9:4:37,73529,0.0,9.868,0.0
11/11,9:4:38,75757,0.021,9.868,0.216
11/11,9:4:38,75376,0.0,9.868,0.0
11/11,9:4:38,75376,0.021,9.868,0.216
11/11,9:4:38,68807,-0.043,9.846,-0.431
11/11,9:4:38,75000,-0.021,9.868,-0.216
11/11,9:4:39,65217,-0.021,9.824,-0.215
11/11,9:4:39,60483,-0.043,9.824,-0.43
11/11,9:4:39,54151,-0.065,9.802,-0.644
11/11,9:4:39,61728,-0.131,9.846,-1.295
11/11,9:4:39,68493,-0.021,9.846,-0.215
11/11,9:4:40,71770,-0.043,9.868,-0.432
11/11,9:4:40,72815,-0.021,9.868,-0.216
11/11,9:4:40,63025,-0.065,9.824,-0.646
11/11,9:4:40,54347,-0.087,9.802,-0.859
11/11,9:4:40,60240,-0.043,9.824,-0.43
11/11,9:4:41,72115,0.0,9.868,0.0
11/11,9:4:41,75757,-0.021,9.868,-0.216
11/11,9:4:41,75000,-0.021,9.868,-0.216
11/11,9:4:41,75000,-0.021,9.868,-0.216
11/11,9:4:41,73529,-0.021,9.868,-0.216
11/11,9:4:42,73891,-0.021,9.846,-0.215
11/11,9:4:42,75000,0.021,9.846,0.215
11/11,9:4:42,75000,0.0,9.846,0.0
11/11,9:4:42,74626,-0.021,9.846,-0.215
11/11,9:4:42,74626,0.0,9.846,0.0
11/11,9:4:43,74257,-0.021,9.846,-0.215
11/11,9:4:43,75757,0.021,9.868,0.216
11/11,9:4:43,75757,0.021,9.868,0.216
11/11,9:4:43,73529,-0.043,9.868,-0.432
11/11,9:4:43,75376,-0.043,9.868,-0.432
11/11,9:4:44,67567,-0.043,9.846,-0.431
11/11,9:4:44,76142,-0.021,9.868,-0.216
11/11,9:4:44,75757,0.021,9.868,0.216
11/11,9:4:44,75757,0.0,9.868,0.0
11/11,9:4:44,75757,0.0,9.868,0.0
11/11,9:4:45,75757,0.0,9.846,0.0
11/11,9:4:45,75757,-0.021,9.868,-0.216
11/11,9:4:45,76142,0.0,9.868,0.0
11/11,9:4:45,76142,0.021,9.846,0.215
11/11,9:4:45,76142,0.021,9.868,0.216
11/11,9:4:46,76142,0.021,9.846,0.215
11/11,9:4:46,76142,0.021,9.868,0.216
11/11,9:4:46,76142,-0.021,9.846,-0.215
11/11,9:4:46,75757,0.021,9.868,0.216
11/11,9:4:46,75757,-0.021,9.868,-0.216
11/11,9:4:47,76142,-0.021,9.868,-0.216
11/11,9:4:47,76142,-0.043,9.89,-0.433
11/11,9:4:47,76142,0.043,9.846,0.431
11/11,9:4:47,75757,0.021,9.868,0.216
11/11,9:4:47,75757,0.021,9.846,0.215
11/11,9:4:48,76142,0.0,9.868,0.0
11/11,9:4:48,75757,0.021,9.846,0.215
11/11,9:4:48,75757,0.0,9.868,0.0
11/11,9:4:48,75757,0.0,9.868,0.0
11/11,9:4:49,75757,-0.021,9.868,-0.216
11/11,9:4:49,76142,0.021,9.846,0.215
11/11,9:4:49,76142,0.021,9.868,0.216
11/11,9:4:49,76142,-0.021,9.846,-0.215
11/11,9:4:49,76142,0.021,9.846,0.215
11/11,9:4:49,76142,0.0,9.868,0.0
11/11,9:4:50,75757,0.0,9.868,0.0
11/11,9:4:50,75757,-0.043,9.868,-0.432
11/11,9:4:50,75757,0.0,9.868,0.0
11/11,9:4:50,76142,-0.021,9.846,-0.215
11/11,9:4:50,75757,0.021,9.846,0.215
11/11,9:4:51,76142,0.0,9.868,0.0
11/11,9:4:51,76142,-0.043,9.846,-0.431
11/11,9:4:51,76142,0.0,9.846,0.0
11/11,9:4:51,75757,-0.021,9.846,-0.215
11/11,9:4:52,76142,-0.021,9.868,-0.216
11/11,9:4:52,76142,0.0,9.868,0.0
11/11,9:4:52,76142,0.0,9.846,0.0
11/11,9:4:52,75757,-0.021,9.846,-0.215
11/11,9:4:52,76142,0.043,9.824,0.43
11/11,9:4:52,76142,0.021,9.868,0.216
11/11,9:4:53,75757,-0.021,9.846,-0.215
11/11,9:4:53,75757,0.021,9.868,0.216
11/11,9:4:53,76142,0.021,9.868,0.216
11/11,9:4:53,75757,-0.021,9.846,-0.215
11/11,9:4:54,75757,0.0,9.868,0.0
11/11,9:4:54,75757,-0.021,9.846,-0.215
11/11,9:4:54,76142,0.021,9.846,0.215
11/11,9:4:54,75757,0.021,9.868,0.216
11/11,9:4:54,75757,-0.021,9.868,-0.216
11/11,9:4:55,76142,0.021,9.868,0.216
11/11,9:4:55,76142,0.0,9.868,0.0
11/11,9:4:55,76142,0.021,9.846,0.215
11/11,9:4:55,75757,0.0,9.868,0.0
11/11,9:4:55,75757,0.0,9.846,0.0
11/11,9:4:56,76142,-0.021,9.868,-0.216
11/11,9:4:56,75757,-0.021,9.868,-0.216
11/11,9:4:56,76142,0.021,9.868,0.216
11/11,9:4:56,76142,0.021,9.868,0.216
11/11,9:4:56,76142,-0.021,9.846,-0.215
11/11,9:4:57,76142,0.021,9.868,0.216
11/11,9:4:57,75757,0.043,9.846,0.431
11/11,9:4:57,75757,0.0,9.846,0.0
11/11,9:4:57,76142,0.043,9.846,0.431
11/11,9:4:57,75757,0.043,9.846,0.431
11/11,9:4:58,75757,0.0,9.846,0.0
11/11,9:4:58,75757,0.021,9.846,0.215
11/11,9:4:58,76142,0.021,9.846,0.215
11/11,9:4:58,76142,0.021,9.846,0.215
11/11,9:4:58,76142,-0.021,9.868,-0.216
11/11,9:4:59,76142,0.0,9.846,0.0
11/11,9:4:59,76142,0.021,9.846,0.215
11/11,9:4:59,76142,0.0,9.868,0.0
11/11,9:4:59,76142,0.0,9.846,0.0
11/11,9:4:59,76142,0.0,9.868,0.0
11/11,9:5:0,74257,0.021,9.846,0.215
11/11,9:5:0,74257,0.021,9.846,0.215
11/11,9:5:0,74626,0.0,9.868,0.0
11/11,9:5:0,72115,0.021,9.846,0.215
11/11,9:5:0,72115,0.021,9.868,0.216
11/11,9:5:1,71770,0.021,9.846,0.215
11/11,9:5:1,72115,0.021,9.868,0.216
11/11,9:5:1,72115,-0.021,9.868,-0.216
11/11,9:5:1,68181,0.021,9.846,0.215
11/11,9:5:1,67873,-0.043,9.868,-0.432
11/11,9:5:2,67873,0.043,9.846,0.431
11/11,9:5:2,68181,0.021,9.846,0.215
11/11,9:5:2,67873,0.0,9.846,0.0
11/11,9:5:2,68181,0.0,9.868,0.0
11/11,9:5:2,68181,0.021,9.868,0.216
11/11,9:5:3,68181,0.0,9.868,0.0
11/11,9:5:3,68181,-0.043,9.868,-0.432
11/11,9:5:3,68181,0.021,9.868,0.216
11/11,9:5:3,71770,0.0,9.868,0.0
11/11,9:5:3,71770,0.0,9.846,0.0
11/11,9:5:4,74626,0.0,9.868,0.0
11/11,9:5:4,76142,0.021,9.846,0.215
11/11,9:5:4,77720,0.0,9.868,0.0
11/11,9:5:4,77319,-0.021,9.868,-0.216
11/11,9:5:4,78125,0.021,9.846,0.215
11/11,9:5:5,78947,-0.043,9.846,-0.431
11/11,9:5:5,78947,0.021,9.846,0.215
11/11,9:5:5,78947,-0.021,9.846,-0.215
11/11,9:5:5,79365,0.0,9.846,0.0
11/11,9:5:5,79365,-0.021,9.846,-0.215
11/11,9:5:6,79365,-0.021,9.868,-0.216
11/11,9:5:6,79365,-0.021,9.868,-0.216
11/11,9:5:6,79365,0.021,9.846,0.215
11/11,9:5:6,79365,0.0,9.868,0.0
11/11,9:5:6,79365,0.021,9.846,0.215
11/11,9:5:7,78947,0.0,9.868,0.0
11/11,9:5:7,79365,-0.043,9.846,-0.431
11/11,9:5:7,79787,0.0,9.868,0.0
11/11,9:5:7,79365,-0.021,9.868,-0.216
11/11,9:5:7,79365,0.021,9.846,0.215
11/11,9:5:8,79365,-0.043,9.868,-0.432
11/11,9:5:8,79365,0.021,9.846,0.215
11/11,9:5:8,79365,-0.043,9.868,-0.432
11/11,9:5:8,79365,0.021,9.846,0.215
11/11,9:5:8,79365,0.021,9.846,0.215
11/11,9:5:9,79365,0.021,9.846,0.215
11/11,9:5:9,79365,0.043,9.846,0.431
11/11,9:5:9,79365,0.0,9.846,0.0
11/11,9:5:9,79365,0.021,9.846,0.215
11/11,9:5:9,79365,0.0,9.846,0.0
11/11,9:5:10,78947,-0.021,9.846,-0.215
11/11,9:5:10,79365,-0.043,9.846,-0.431
11/11,9:5:10,79365,0.0,9.846,0.0
11/11,9:5:10,79365,0.043,9.846,0.431
11/11,9:5:10,79365,-0.021,9.868,-0.216
11/11,9:5:11,79365,-0.021,9.846,-0.215
11/11,9:5:11,78947,-0.021,9.868,-0.216
11/11,9:5:11,79365,-0.043,9.846,-0.431
11/11,9:5:11,79365,-0.021,9.846,-0.215
11/11,9:5:11,79365,-0.021,9.846,-0.215
11/11,9:5:12,79365,-0.043,9.846,-0.431
11/11,9:5:12,79365,-0.043,9.846,-0.431
11/11,9:5:12,79365,-0.021,9.846,-0.215
11/11,9:5:12,79365,-0.021,9.846,-0.215
11/11,9:5:12,79365,-0.021,9.846,-0.215
11/11,9:5:13,79787,0.0,9.824,0.0
11/11,9:5:13,79365,0.021,9.846,0.215
11/11,9:5:13,79365,0.0,9.846,0.0
11/11,9:5:13,79365,0.021,9.868,0.216
11/11,9:5:13,79365,0.043,9.846,0.431
11/11,9:5:14,79365,0.043,9.846,0.431
11/11,9:5:14,79365,0.021,9.846,0.215
11/11,9:5:14,79787,0.021,9.846,0.215
11/11,9:5:14,79365,0.021,9.846,0.215
11/11,9:5:14,79787,0.0,9.846,0.0
11/11,9:5:15,79365,-0.043,9.846,-0.431
11/11,9:5:15,79365,-0.021,9.846,-0.215
11/11,9:5:15,79365,0.043,9.846,0.431
11/11,9:5:15,79787,0.043,9.846,0.431
11/11,9:5:15,79365,0.0,9.846,0.0
11/11,9:5:16,79365,0.021,9.846,0.215
11/11,9:5:16,79365,0.043,9.846,0.431
11/11,9:5:16,79787,0.0,9.846,0.0
11/11,9:5:16,79365,-0.021,9.868,-0.216
11/11,9:5:17,79787,0.021,9.846,0.215
11/11,9:5:17,79787,0.043,9.846,0.431
11/11,9:5:17,79365,0.0,9.846,0.0
11/11,9:5:17,79365,0.0,9.846,0.0
11/11,9:5:17,79365,-0.021,9.846,-0.215
11/11,9:5:17,78947,-0.021,9.868,-0.216
11/11,9:5:18,79787,0.021,9.846,0.215
11/11,9:5:18,79365,0.0,9.846,0.0
11/11,9:5:18,79365,0.043,9.846,0.431
11/11,9:5:18,79365,0.0,9.846,0.0
11/11,9:5:18,79787,0.043,9.846,0.431
11/11,9:5:19,79365,0.0,9.846,0.0
11/11,9:5:19,79787,0.021,9.846,0.215
11/11,9:5:19,79787,-0.021,9.868,-0.216
11/11,9:5:19,79365,0.021,9.846,0.215
11/11,9:5:19,79787,0.021,9.846,0.215
11/11,9:5:20,79365,-0.021,9.846,-0.215
11/11,9:5:20,79365,0.0,9.846,0.0
11/11,9:5:20,79365,-0.043,9.846,-0.431
11/11,9:5:20,79365,-0.021,9.868,-0.216
11/11,9:5:21,79787,0.021,9.846,0.215
11/11,9:5:21,79787,0.0,9.846,0.0
11/11,9:5:21,79365,-0.021,9.846,-0.215
11/11,9:5:21,79365,0.0,9.846,0.0
11/11,9:5:21,79365,0.0,9.868,0.0
11/11,9:5:22,79365,0.021,9.846,0.215
11/11,9:5:22,79365,0.021,9.846,0.215
11/11,9:5:22,79365,-0.043,9.846,-0.431
11/11,9:5:22,79787,0.0,9.846,0.0
11/11,9:5:22,79365,0.0,9.846,0.0
11/11,9:5:23,79365,0.0,9.868,0.0
11/11,9:5:23,79787,0.0,9.846,0.0
11/11,9:5:23,79365,0.0,9.846,0.0
11/11,9:5:23,79365,0.021,9.846,0.215
11/11,9:5:23,79787,-0.021,9.846,-0.215
11/11,9:5:24,79365,0.0,9.846,0.0
11/11,9:5:24,79787,0.0,9.846,0.0
11/11,9:5:24,79365,0.0,9.846,0.0
11/11,9:5:24,79787,0.0,9.846,0.0
11/11,9:5:24,79365,0.0,9.846,0.0
11/11,9:5:25,79365,0.021,9.824,0.215
11/11,9:5:25,79365,-0.043,9.846,-0.431
11/11,9:5:25,79365,0.0,9.846,0.0
11/11,9:5:25,79365,0.0,9.846,0.0
11/11,9:5:25,79365,0.0,9.846,0.0
11/11,9:5:26,79787,-0.021,9.846,-0.215
11/11,9:5:26,79365,0.043,9.824,0.43
11/11,9:5:26,79365,-0.021,9.846,-0.215
11/11,9:5:26,79365,0.0,9.846,0.0
11/11,9:5:26,79365,0.0,9.846,0.0
11/11,9:5:27,79787,0.0,9.846,0.0
11/11,9:5:27,79365,-0.021,9.846,-0.215
11/11,9:5:27,79787,0.043,9.824,0.43
11/11,9:5:27,79365,0.0,9.846,0.0
11/11,9:5:27,79365,0.043,9.846,0.431
11/11,9:5:28,78947,0.0,9.846,0.0
11/11,9:5:28,79787,0.021,9.846,0.215
11/11,9:5:28,79365,-0.021,9.846,-0.215
11/11,9:5:28,79365,0.043,9.846,0.431
11/11,9:5:28,78947,0.021,9.846,0.215
11/11,9:5:29,79365,-0.021,9.824,-0.215
11/11,9:5:29,79365,0.021,9.846,0.215
11/11,9:5:29,79787,0.0,9.846,0.0
11/11,9:5:29,79787,0.0,9.846,0.0
11/11,9:5:29,79365,-0.043,9.846,-0.431
11/11,9:5:30,79365,-0.043,9.846,-0.431
11/11,9:5:30,79365,-0.021,9.846,-0.215
11/11,9:5:30,79365,-0.043,9.846,-0.431
11/11,9:5:30,79365,0.0,9.846,0.0
11/11,9:5:30,79365,-0.021,9.846,-0.215
11/11,9:5:31,78947,-0.021,9.846,-0.215
11/11,9:5:31,79365,-0.021,9.846,-0.215
11/11,9:5:31,79365,0.043,9.846,0.431
11/11,9:5:31,79787,0.0,9.846,0.0
11/11,9:5:31,79787,0.0,9.846,0.0
11/11,9:5:32,79365,0.0,9.846,0.0
11/11,9:5:32,79365,0.0,9.846,0.0
11/11,9:5:32,79787,0.021,9.846,0.215
11/11,9:5:32,79365,0.0,9.846,0.0
11/11,9:5:32,79787,0.0,9.846,0.0
11/11,9:5:33,79365,0.0,9.846,0.0
11/11,9:5:33,79365,0.0,9.846,0.0
11/11,9:5:33,79787,0.021,9.824,0.215
11/11,9:5:33,79365,0.0,9.846,0.0
11/11,9:5:33,79365,-0.021,9.846,-0.215
11/11,9:5:34,79365,0.043,9.824,0.43
11/11,9:5:34,78947,-0.043,9.846,-0.431
11/11,9:5:34,79787,0.021,9.846,0.215
11/11,9:5:34,79787,-0.043,9.846,-0.431
11/11,9:5:34,79365,0.043,9.824,0.43
11/11,9:5:35,79365,-0.021,9.846,-0.215
11/11,9:5:35,79365,0.0,9.846,0.0
11/11,9:5:35,79365,0.0,9.846,0.0
11/11,9:5:35,79787,0.0,9.824,0.0
11/11,9:5:35,79787,0.021,9.846,0.215
11/11,9:5:36,79787,-0.043,9.846,-0.431
11/11,9:5:36,79365,0.043,9.846,0.431
11/11,9:5:36,79365,0.021,9.846,0.215
11/11,9:5:36,79787,-0.021,9.846,-0.215
11/11,9:5:36,79365,0.021,9.824,0.215
11/11,9:5:37,79365,0.021,9.824,0.215
11/11,9:5:37,79787,-0.021,9.846,-0.215
11/11,9:5:37,79365,0.0,9.846,0.0
11/11,9:5:37,79787,0.0,9.846,0.0
11/11,9:5:37,79365,0.0,9.846,0.0
11/11,9:5:38,79365,0.021,9.824,0.215
11/11,9:5:38,79365,-0.021,9.846,-0.215
11/11,9:5:38,79787,0.0,9.846,0.0
11/11,9:5:38,79365,0.043,9.824,0.43
